HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"7407.21.50.00","4","Low fuming brazing rods","[""kg""]","2.2%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","9%","",""
"","4","Other:","","","","","",""
"7407.21.70.00","5","Having a rectangular cross section","[""kg""]","1.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","9%","",""
"7407.21.90.00","5","Other","[""kg""]","2.2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","9%","",""
"7407.29","2","Other:","","","","","",""
"","3","Profiles:","","","","","",""
"7407.29.16","4","Hollow","","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","48%","",""
"7407.29.16.10","5","Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)","[""kg""]","","","","",""
"7407.29.16.80","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"7407.29.34.00","5","Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","48%","",""
"7407.29.38.00","5","Other","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","48%","",""
"7407.29.40.00","3","Bars and rods of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver)","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","48%","",""
"7407.29.50.00","3","Other bars and rods","[""kg""]","1.6%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","9%","",""
"7408","0","Copper wire:","","","","","",""
"","1","Of refined copper:","","","","","",""
"7408.11","2","Of which the maximum cross-sectional dimension exceeds 6 mm:","","","","","",""
"7408.11.30.00","3","With a maximum cross-sectional dimension over 9.5 mm","[""kg""]","1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","7%","",""
"7408.11.60.00","3","With a maximum cross-sectional dimension over 6 mm but not over 9.5 mm","[""kg""]","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","28%","",""
"7408.19.00","2","Other","","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","28%","",""
"7408.19.00.30","3","With a maximum cross-sectional dimension of <il>3 mm</il> or less","[""kg""]","","","","",""
"7408.19.00.60","3","Other","[""kg""]","","","","",""
"","1","Of copper alloys:","","","","","",""
"7408.21.00.00","2","Of copper-zinc base alloys (brass)","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","28%","",""
"7408.22","2","Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel silver):","","","","","",""
"7408.22.10.00","3","Coated or plated with metal","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","28%","",""
"7408.22.50.00","3","Not coated or plated with metal","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","28%","",""
"7408.29","2","Other:","","","","","",""
"7408.29.10.00","3","Coated or plated with metal","[""kg""]","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","28%","",""
"7408.29.50.00","3","Not coated or plated with metal","[""kg""]","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","28%","",""
"7409","0","Copper plates, sheets and strip, of a thickness exceeding <il>0.15 mm</il>:","","","","","",""
"","1","Of refined copper:","","","","","",""
"7409.11","2","In coils:","","","","","",""
"7409.11.10.00","3","Of a thickness of 5 mm or more","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","38%","",""
"7409.11.50","3","Of a thickness of less than 5 mm","","1%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","7.5%","",""
"7409.11.50.10","4","Of a width of 500 mm or more","[""kg""]","","","","",""
"7409.11.50.50","4","Of a width of less than 500 mm","[""kg""]","","","","",""
"7409.19","2","Other:","","","","","",""
"7409.19.10.00","3","Of a thickness of 5 mm or more","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","48%","",""
"","3","Of a thickness of less than 5 mm:","","","","","",""
"7409.19.50.00","4","Of a width of 500 mm or more","[""kg""]","1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","7.5%","",""
"7409.19.90.00","4","Of a width of less than 500 mm","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","48%","",""
"","1","Of copper-zinc base alloys (brass):","","","","","",""
"7409.21.00","2","In coils","","1.9%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","9%","",""
"7409.21.00.10","3","Of a thickness of 5 mm or more","[""kg""]","","","","",""
"","3","Of a thickness of less than 5 mm:","","","","","",""
"7409.21.00.50","4","Of a width of 500 mm or more","[""kg""]","","","","",""
"","4","Of a width of less than 500 mm:","","","","","",""
"7409.21.00.75","5","Of a thickness less than 1.6 mm","[""kg""]","","","","",""
"7409.21.00.90","5","Other","[""kg""]","","","","",""
"7409.29.00","2","Other","","1.9%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","9%","",""
"7409.29.00.10","3","Of a thickness of 5 mm or more","[""kg""]","","","","",""
"","3","Of a thickness of less than 5 mm:","","","","","",""
"7409.29.00.50","4","Of a width of 500 mm or more","[""kg""]","","","","",""
"","4","Of a width of less than 500 mm:","","","","","",""
"7409.29.00.75","5","Of a thickness less than 1.6 mm","[""kg""]","","","","",""
"7409.29.00.90","5","Other","[""kg""]","","","","",""
"","1","Of copper-tin base alloys (bronze):","","","","","",""
"7409.31","2","In coils:","","","","","",""
"7409.31.10.00","3","Of a thickness of 5 mm or more","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","49%","",""
"","3","Of a thickness of less than 5 mm:","","","","","",""
"7409.31.50.00","4","Of a width of 500 mm or more","[""kg""]","1.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","9%","",""
"7409.31.90.00","4","Of a width of less than 500 mm","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","49%","",""
"7409.39","2","Other:","","","","","",""
"7409.39.10","3","Of a thickness of 5 mm or more","","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","49%","",""
"7409.39.10.30","4","Of phosphor bronze","[""kg"",""Cu kg""]","","","","",""
"7409.39.10.60","4","Other","[""kg"",""Cu kg""]","","","","",""
"","3","Of a thickness of less than 5 mm:","","","","","",""
"7409.39.50.00","4","Of a width of 500 mm or more","[""kg""]","1.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","9%","",""
"7409.39.90","4","Of a width of less than 500 mm","","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","49%","",""
"7409.39.90.30","5","Of phosphor bronze","[""kg"",""Cu kg""]","","","","",""
"7409.39.90.60","5","Other","[""kg"",""Cu kg""]","","","","",""
"7409.40.00.00","1","Of copper-nickel base alloys (cupro-nickel) or copper- nickel-zinc base alloys (nickel silver)","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","48%","",""
"7409.90","1","Of other copper alloys:","","","","","",""
"7409.90.10","2","Of a thickness of 5 mm or more","","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","49%","",""
"7409.90.10.30","3","Of beryllium copper","[""kg"",""Cu kg""]","","","","",""
"7409.90.10.60","3","Other","[""kg"",""Cu kg""]","","","","",""
"","2","Of a thickness of less than 5 mm:","","","","","",""
"7409.90.50","3","Of a width of 500 mm or more","","1.7%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","9%","",""
"7409.90.50.30","4","Of beryllium copper","[""kg"",""Cu kg""]","","","","",""
"7409.90.50.60","4","Other","[""kg"",""Cu kg""]","","","","",""
"7409.90.90","3","Of a width of less than 500 mm","","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","49%","",""
"7409.90.90.30","4","Of beryllium copper","[""kg"",""Cu kg""]","","","","",""
"7409.90.90.60","4","Other","[""kg"",""Cu kg""]","","","","",""
"7410","0","Copper foil (whether or not printed or backed with paper, paperboard, plastics or similar backing materials) of a thickness (excluding any backing) not exceeding 0.15 mm:","","","","","",""
"","1","Not backed:","","","","","",""
"7410.11.00.00","2","Of refined copper","[""kg""]","1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","6.5%","",""
"7410.12.00","2","Of copper alloys","","1%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","6.5%","",""
"7410.12.00.30","3","Of copper-zinc base alloys (brass)","[""kg""]","","","","",""
"7410.12.00.60","3","Other","[""kg""]","","","","",""
"","1","Backed:","","","","","",""
"7410.21","2","Of refined copper:","","","","","",""
"7410.21.30","3","Copper clad laminates","","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","80%","",""
"","4","Having a base wholly of plastics impregnated glass:","","","","","",""
"7410.21.30.20","5","Having copper on one side only","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7410.21.30.40","5","Having copper on both sides","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7410.21.30.60","4","Other","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7410.21.60.00","3","Other","[""kg""]","1.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","6%","",""
"7410.22.00.00","2","Of copper alloys","[""kg""]","1.5%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,JP,KR,MA,OM,P,PA,PE,S,SG)","6%","",""
"7411","0","Copper tubes and pipes:","","","","","",""
"7411.10","1","Of refined copper:","","","","","",""
"7411.10.10","2","Seamless","","1.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","13%","",""
"7411.10.10.30","3","Having an outside diameter of 6 mm or more but not exceeding 16 mm, in coils on spools","[""kg""]","","","","",""
"7411.10.10.90","3","Other","[""kg""]","","","","",""
"7411.10.50.00","2","Other","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","47%","",""
"","1","Of copper alloys:","","","","","",""
"7411.21","2","Of copper-zinc base alloys (brass):","","","","","",""
"7411.21.10.00","3","Seamless","[""kg""]","1.4%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"7411.21.50.00","3","Other","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","49%","",""
"7411.22.00.00","2","Of copper-nickel base alloys (cupro-nickel) or copper-nickel-zinc base alloys (nickel-silver)","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","47%","",""
"7411.29","2","Other:","","","","","",""
"7411.29.10.00","3","Seamless","[""kg""]","1.4%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","10%","",""
"7411.29.50.00","3","Other","[""kg""]","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","49%","",""
"7412","0","Copper tube or pipe fittings (for example couplings, elbows, sleeves):","","","","","",""
"7412.10.00.00","1","Of refined copper","[""kg""]","3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","46%","",""
"7412.20.00","1","Of copper alloys","","3%","Free (A*,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","49%","",""
"7412.20.00.15","2","For brake hoses for vehicles of subheading 8701.21, 8701.22, 8701.23, 8701.24 or 8701.29 or headings 8702, 8703, 8704, or 8705","[""kg""]","","","","",""
"","2","Other:","","","","","",""
"","3","Of copper-zinc base alloys (brass):","","","","","",""
"","4","Threaded:","","","","","",""
"7412.20.00.25","5","Nipples","[""kg""]","","","","",""
"7412.20.00.35","5","Other","[""kg""]","","","","",""
"7412.20.00.45","4","Other","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"","4","Threaded:","","","","","",""
"7412.20.00.65","5","Nipples","[""kg""]","","","","",""
"7412.20.00.85","5","Other","[""kg""]","","","","",""
"7412.20.00.90","4","Other","[""kg""]","","","","",""
"7413.00","0","Stranded wire, cables, plaited bands and the like, including slings and similar articles, of copper, not electrically insulated:","","","","","",""
"","1","Not fitted with fittings and not made up into articles:","","","","","",""
"7413.00.10.00","2","Stranded wire","[""kg""]","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"7413.00.50.00","2","Other","[""kg""]","2%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","35%","",""
"7413.00.90.00","1","Fitted with fittings or made up into articles","[""kg""]","3%","Free (A*,AU,B,BH,C,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"7415","0","Nails, tacks, drawing pins, staples (other than those of heading 8305) and similar articles, of copper or of iron or steel with heads of copper; screws, bolts, nuts, screw hooks, rivets, cotters, cotter pins, washers (including spring washers) and similar articles, of copper:","","","","","",""
"7415.10.00.00","1","Nails and tacks, drawing pins, staples and similar articles","[""kg""]","2.5%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","1","Other articles, not threaded:","","","","","",""
"7415.21.00.00","2","Washers (including spring washers)","[""kg""]","3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"7415.29.00.00","2","Other","[""kg""]","3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","1","Other threaded articles:","","","","","",""
"7415.33","2","Screws, bolts and nuts:","","","","","",""
"7415.33.05.00","3","Screws for wood","[""kg""]","3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"7415.33.10.00","3","Muntz or yellow metal bolts","[""kg""]","1.4%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","7%","",""
"7415.33.80","3","Other screws and bolts; nuts","","3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"7415.33.80.10","4","Having shanks, threads or holes 6 mm or more in diameter","[""kg""]","","","","",""
"7415.33.80.50","4","Having shanks, threads or holes less than <il>6 mm</il> in diameter","[""kg""]","","","","",""
"7415.39.00.00","2","Other","[""kg""]","3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"7418","0","Table, kitchen or other household articles and parts thereof, of copper; pot scourers and scouring or polishing pads, gloves and the like, of copper; sanitary ware and parts thereof, of copper:","","","","","",""
"7418.10.00","1","Table, kitchen or other household articles and parts thereof; pot scourers and scouring or polishing pads, gloves and the like","","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"","2","Pot scourers and scouring or polishing pads, gloves and the like:","","","","","",""
"7418.10.00.02","3","Of copper-zinc base alloys (brass)","[""kg""]","","","","",""
"7418.10.00.04","3","Other","[""kg""]","","","","",""
"","2","Other:","","","","","",""
"7418.10.00.19","3","Coated or plated with precious metals","[""kg""]","","","","",""
"","3","Other:","","","","","",""
"","4","Of copper-zinc base alloys (brass):","","","","","",""
"7418.10.00.21","5","Cooking or heating apparatus of a kind used for domestic purposes, non- electric and parts thereof","[""kg""]","","","","",""
"7418.10.00.23","5","Cooking and kitchen ware","[""kg""]","","","","",""
"7418.10.00.25","5","Other","[""kg""]","","","","",""
"","4","Other:","","","","","",""
"7418.10.00.51","5","Cooking or heating apparatus of a kind used for domestic purposes, non- electric and parts thereof","[""kg""]","","","","",""
"7418.10.00.53","5","Cooking and kitchen ware","[""No."",""kg""]","","","","",""
"7418.10.00.55","5","Other","[""kg""]","","","","",""
"7418.20","1","Sanitary ware and parts thereof:","","","","","",""
"7418.20.10.00","2","Of copper-zinc base alloys (brass)","[""kg""]","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"7418.20.50.00","2","Other","[""kg""]","3%","Free (A*,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","40%","",""
"7419","0","Other articles of copper:","","","","","",""
"7419.20.00","1","Cast, molded, stamped or forged, but not further worked","","Free","","46%","",""
"7419.20.00.10","2","Brass plumbing goods, not elsewhere specified or included","[""kg""]","","","","",""
"7419.20.00.50","2","Other","[""kg""]","","","","",""
"7419.80","1","Other:","","","","","",""
"","2","Cloth (including endless bands), grill and netting, of copper wire; expanded metal of copper:","","","","","",""
"","3","Cloth:","","","","","",""
"7419.80.03.00","4","Fourdrinier wires, seamed or not seamed, suitable for use in papermaking machines, with 94 or more wires to the lineal centimeter","[""m<sup>2<\/sup>"",""kg""]","Free","","75%","",""
"7419.80.06","4","Other","","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","43%","",""
"7419.80.06.60","5","Fourdrinier wires, seamed or not seamed, suitable for use in papermaking machines, with fewer than 94 or more wires to the lineal centimeter","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7419.80.06.80","5","Other","[""m<sup>2<\/sup>"",""kg""]","","","","",""
"7419.80.09.00","3","Other","[""kg""]","3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","43%","",""
"7419.80.15.00","2","Containers of a kind normally carried on the person, in the pocket or in the handbag","[""doz.""]","3%","Free (AU,BH, CL,CO,D,E,IL, JO,KR,MA, OM,P,PA,PE,S,SG)","110%","",""
"7419.80.16.00","2","Copper springs","[""kg""]","3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"7419.80.17.00","2","Chain and parts thereof","[""kg""]","3%","Free (A,AU,B,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","45%","",""
"","2","Other:","","","","","",""
"7419.80.30.00","3","Coated or plated with precious metal","[""kg""]","3%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","65%","",""
"7419.80.50","3","Other","","Free","","46%","",""
"7419.80.50.10","4","Brass plumbing goods not elsewhere specified or included","[""kg""]","","","","",""
"7419.80.50.50","4","Other","[""kg""]","","","","",""
"7501","0","Nickel mattes, nickel oxide sinters and other intermediate products of nickel metallurgy:","","","","","",""
"7501.10.00.00","1","Nickel mattes","[""kg"",""Ni kg""]","Free","","Free","",""
