HTS Number,Indent,Description,Unit of Quantity,General Rate of Duty,Special Rate of Duty,Column 2 Rate of Duty,Quota Quantity,Additional Duties
"6206.40.20.00","3","Containing 30 percent or more by weight of silk or silk waste (641)","[""doz."",""kg""]","4%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6206.40.25","3","Containing 36 percent or more by weight of wool or fine animal hair","","56.3¢/kg + 14.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","82.7¢/kg + 58.5%","",""
"6206.40.25.10","4","Women's (440)","[""doz."",""kg""]","","","","",""
"6206.40.25.20","4","Girls' (440)","[""doz."",""kg""]","","","","",""
"6206.40.30","3","Other","","26.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"","4","With two or more colors in the warp and/or the filling:","","","","","",""
"6206.40.30.10","5","Women's (641)","[""doz."",""kg""]","","","","",""
"","5","Girls':","","","","","",""
"6206.40.30.20","6","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6206.40.30.25","6","Other (641)","[""doz."",""kg""]","","","","",""
"","4","Other:","","","","","",""
"","5","Women's:","","","","","",""
"6206.40.30.33","6","Designed for use in hospitals, clinics, laboratories or contaminated areas (641)","[""doz."",""kg""]","","","","",""
"6206.40.30.35","6","Other (641)","[""doz."",""kg""]","","","","",""
"","5","Girls':","","","","","",""
"6206.40.30.40","6","Imported as parts of playsuits (237)","[""doz."",""kg""]","","","","",""
"6206.40.30.50","6","Other (641)","[""doz."",""kg""]","","","","",""
"6206.90.00","1","Of other textile materials","","6.7%","Free (AU,BH,CL,CO,E*,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","90%","",""
"6206.90.00.10","2","Subject to cotton restraints (341)","[""doz."",""kg""]","","","","",""
"6206.90.00.20","2","Subject to wool restraints (440)","[""doz."",""kg""]","","","","",""
"6206.90.00.30","2","Subject to man-made fiber restraints (641)","[""doz."",""kg""]","","","","",""
"6206.90.00.40","2","Other (840)","[""doz."",""kg""]","","","","",""
"6207","0","Men's or boys' singlets and other undershirts, underpants, briefs, nightshirts, pajamas, bathrobes,   dressing gowns and similar articles:","","","","","",""
"","1","Underpants and briefs:","","","","","",""
"6207.11.00.00","2","Of cotton (352)","[""doz."",""kg""]","6.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","37.5%","",""
"6207.19","2","Of other textile materials:","","","","","",""
"6207.19.10.00","3","Containing 70 percent or more by weight of silk or silk waste (752)","[""doz."",""kg""]","1.7%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6207.19.90","3","Other","","10.5%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6207.19.90.10","4","Of man-made fibers (652)","[""doz."",""kg""]","","","","",""
"6207.19.90.30","4","Other (852)","[""doz."",""kg""]","","","","",""
"","1","Nightshirts and pajamas:","","","","","",""
"6207.21.00","2","Of cotton","","8.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"","3","With two or more colors in the warp and/or the filling:","","","","","",""
"6207.21.00.10","4","Men's (351)","[""doz."",""kg""]","","","","",""
"6207.21.00.20","4","Boys' (351)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6207.21.00.30","4","Men's (351)","[""doz."",""kg""]","","","","",""
"6207.21.00.40","4","Boys' (351)","[""doz."",""kg""]","","","","",""
"6207.22.00.00","2","Of man-made fibers (651)","[""doz."",""kg""]","16%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","76%","",""
"6207.29","2","Of other textile materials:","","","","","",""
"6207.29.10.00","3","Containing 70 percent or more by weight of silk or silk waste (751)","[""doz."",""kg""]","1.1%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6207.29.90","3","Other","","7.1%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6207.29.90.10","4","Of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6207.29.90.30","4","Other (851)","[""doz."",""kg""]","","","","",""
"","1","Other:","","","","","",""
"6207.91","2","Of cotton:","","","","","",""
"6207.91.10.00","3","Bathrobes, dressing gowns and similar articles (350)","[""doz."",""kg""]","8.4%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6207.91.30","3","Other","","6.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","37.5%","",""
"6207.91.30.10","4","Sleepwear (351)","[""doz."",""kg""]","","","","",""
"6207.91.30.20","4","Other (352)","[""doz."",""kg""]","","","","",""
"6207.99","2","Of other textile materials:","","","","","",""
"","3","Of wool or fine animal hair:","","","","","",""
"6207.99.20.00","4","Bathrobes, dressing gowns and similar articles (459)","[""doz."",""<u>kg<\/u>""]","8.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","58.5%","",""
"6207.99.40.00","4","Other (459)","[""doz."",""<u>kg<\/u>""]","6.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","52%","",""
"6207.99.70","3","Containing 70 percent or more by weight of silk or silk waste","","1.1%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6207.99.70.10","4","Bathrobes, dressing gowns and similar articles (750)","[""doz."",""kg""]","","","","",""
"6207.99.70.20","4","Sleepwear (751)","[""doz."",""kg""]","","","","",""
"6207.99.70.30","4","Other (752)","[""doz."",""kg""]","","","","",""
"","3","Of man-made fibers:","","","","","",""
"6207.99.75","4","Bathrobes, dressing gowns and similar articles","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6207.99.75.10","5","Containing 36 percent or more by weight of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6207.99.75.20","5","Other (650)","[""doz."",""kg""]","","","","",""
"6207.99.85","4","Other","","10.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
"6207.99.85.10","5","Sleepwear (651)","[""doz."",""kg""]","","","","",""
"6207.99.85.20","5","Other (652)","[""doz."",""kg""]","","","","",""
"6207.99.90","3","Other","","7.1%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6207.99.90.10","4","Bathrobes, dressing gowns and similar articles (850)","[""doz."",""kg""]","","","","",""
"6207.99.90.40","4","Other (852)","[""doz."",""kg""]","","","","",""
"6208","0","Women's or girls' singlets and other undershirts, slips, petticoats, briefs, panties, nightdresses,   pajamas, negligees, bathrobes, dressing gowns and similar articles:","","","","","",""
"","1","Slips and petticoats:","","","","","",""
"6208.11.00.00","2","Of man-made fibers (652)","[""doz."",""kg""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6208.19","2","Of other textile materials:","","","","","",""
"6208.19.20.00","3","Of cotton (352)","[""doz."",""kg""]","11.2%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6208.19.50.00","3","Containing 70 percent of more by weight of silk or silk waste (752)","[""doz."",""kg""]","1.4%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"6208.19.90.00","3","Other (852)","[""doz."",""kg""]","8.7%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","90%","",""
"","1","Nightdresses and pajamas:","","","","","",""
"6208.21.00","2","Of cotton","","8.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6208.21.00.10","3","With two or more colors in the warp and/or the filling (351)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6208.21.00.20","4","Women's (351)","[""doz."",""kg""]","","","","",""
"6208.21.00.30","4","Girls' (351)","[""doz."",""kg""]","","","","",""
"6208.22.00.00","2","Of man-made fibers (651)","[""doz."",""kg""]","16%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
"6208.29","2","Of other textile materials:","","","","","",""
"6208.29.10.00","3","Containing 70 percent or more by weight of silk or silk waste (751)","[""doz."",""kg""]","1.1%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6208.29.90","3","Other","","7.1%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6208.29.90.10","4","Of wool or fine animal hair (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6208.29.90.30","4","Other (851)","[""doz."",""kg""]","","","","",""
"","1","Other:","","","","","",""
"6208.91","2","Of cotton:","","","","","",""
"6208.91.10","3","Bathrobes, dressing gowns and similar articles","","7.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6208.91.10.10","4","Women's (350)","[""doz."",""kg""]","","","","",""
"6208.91.10.20","4","Girls' (350)","[""doz."",""kg""]","","","","",""
"6208.91.30","3","Other","","11.2%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6208.91.30.10","4","Women's (352)","[""doz."",""kg""]","","","","",""
"6208.91.30.20","4","Girls' (352)","[""doz."",""kg""]","","","","",""
"6208.92.00","2","Of man-made fibers","","16%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"","3","Bathrobes, dressing gowns and similar articles:","","","","","",""
"6208.92.00.10","4","Women's (650)","[""doz."",""kg""]","","","","",""
"6208.92.00.20","4","Girls' (650)","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6208.92.00.30","4","Women's (652)","[""doz."",""kg""]","","","","",""
"6208.92.00.40","4","Girls' (652)","[""doz."",""kg""]","","","","",""
"6208.99","2","Of other textile materials:","","","","","",""
"6208.99.20","3","Of wool or fine animal hair","","8.5%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","58.5%","",""
"6208.99.20.10","4","Bathrobes, dressing gowns and similar articles (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6208.99.20.20","4","Other (459)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Of silk or silk waste:","","","","","",""
"6208.99.30","4","Containing 70 percent or more by weight of silk or silk waste","","1.1%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6208.99.30.10","5","Bathrobes, dressing gowns and similar articles (750)","[""doz."",""kg""]","","","","",""
"6208.99.30.20","5","Other (752)","[""doz."",""kg""]","","","","",""
"6208.99.50","4","Other","","7.1%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","65%","",""
"6208.99.50.10","5","Bathrobes, dressing gowns and similar articles (850)","[""doz."",""kg""]","","","","",""
"6208.99.50.20","5","Other (852)","[""doz."",""kg""]","","","","",""
"6208.99.80","3","Other","","2.8%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","35%","",""
"6208.99.80.10","4","Bathrobes, dressing gowns and similar articles (850)","[""doz."",""kg""]","","","","",""
"6208.99.80.20","4","Other (852)","[""doz."",""kg""]","","","","",""
"6209","0","Babies' garments and clothing accessories:","","","","","",""
"6209.20","1","Of cotton:","","","","","",""
"6209.20.10.00","2","Dresses (239)","[""doz."",""<u>kg<\/u>""]","11.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.20.20.00","2","Blouses and shirts, except those imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","37.5%","",""
"","2","Other:","","","","","",""
"6209.20.30.00","3","Trousers, breeches and shorts, except those imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.20.50","3","Other","","9.3%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM, P,PA,PE,S,SG)","90%","",""
"6209.20.50.30","4","Sunsuits, washsuits and similar apparel (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.20.50.35","4","Sets (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","4","Other:","","","","","",""
"6209.20.50.45","5","Imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.20.50.50","5","Other (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.30","1","Of synthetic fibers:","","","","","",""
"6209.30.10.00","2","Blouses and shirts, except those imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","22%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.30.20.00","2","Trousers, breeches and shorts, except those imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","28.6%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.30.30","2","Other","","16%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.30.30.10","3","Sunsuits, washsuits and similar apparel (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.30.30.20","3","Sets (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","3","Other:","","","","","",""
"6209.30.30.30","4","Imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.30.30.40","4","Other (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.90","1","Of other textile materials:","","","","","",""
"6209.90.05.00","2","Of wool or fine animal hair (439)","[""doz."",""<u>kg<\/u>""]","31.8¢/kg + 14.4%","Free (AU,BH,CL,CO,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","46.3¢/kg + 58.5%","",""
"","2","Of artificial fibers:","","","","","",""
"6209.90.10.00","3","Blouses and shirts, except those imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","22%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.90.20.00","3","Trousers, breeches and shorts, except those imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.90.30","3","Other","","14.9%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","90%","",""
"6209.90.30.10","4","Sunsuits, washsuits and similar apparel (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.90.30.15","4","Blanket sleepers (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.90.30.20","4","Sets (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"","4","Other:","","","","","",""
"6209.90.30.30","5","Imported as parts of sets (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.90.30.40","5","Other (239)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6209.90.50.00","2","Containing 70 percent or more by weight of silk or silk waste","[""doz."",""kg""]","Free","","35%","",""
"6209.90.90.00","2","Other (839)","[""doz."",""<u>kg<\/u>""]","2.8%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","35%","",""
"6210","0","Garments, made up of fabrics of heading 5602, 5603, 5903, 5906 or 5907:","","","","","",""
"6210.10","1","Of fabrics of heading 5602 or 5603:","","","","","",""
"6210.10.20.00","2","Of fabrics formed on a base of paper or covered or lined with paper","[""doz."",""kg""]","2.8%","Free (A,AU,BH,CL,CO,D,E,IL,JO,KR,MA,OM,P,PA,PE,S,SG)","26.5%","",""
"","2","Other:","","","","","",""
"6210.10.50","3","Nonwoven disposable apparel designed for use in hospitals, clinics, laboratories or contaminated areas","","Free","","76%","",""
"6210.10.50.10","4","Surgical or isolation gowns","[""doz."",""kg""]","","","","",""
"6210.10.50.90","4","Other","[""doz."",""kg""]","","","","",""
"","3","Other:","","","","","",""
"6210.10.70.00","4","Disposable briefs and panties designed for one-time use","[""doz."",""kg""]","8.5%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","76%","",""
"6210.10.90","4","Other","","16%","Free (AU,BH, CL,CO,E*,IL, JO,KR,MA,OM,P, PA,PE,S,SG)","76%","",""
"6210.10.90.10","5","Overalls and coveralls (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.10.90.40","5","Other (659)","[""doz."",""<u>kg<\/u>""]","","","","",""
"6210.20","1","Other garments, of the type described in heading 6201:","","","","","",""
"","2","Of man-made fibers:","","","","","",""
"6210.20.30.00","3","Having an outer surface impregnated, coated, covered, or laminated with rubber or plastics material   which completely obscures the underlying fabric","[""doz."",""kg""]","3.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","65%","",""
"6210.20.50","3","Other","","7.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","65%","",""
"6210.20.50.10","4","Overcoats, carcoats, capes, cloaks and similar garments (634)","[""doz."",""kg""]","","","","",""
"","4","Anoraks (including ski-jackets), wind breakers and similar articles:","","","","","",""
"6210.20.50.20","5","Recreational performance outerwear (634)","[""doz."",""kg""]","","","","",""
"6210.20.50.29","5","Other (634)","[""doz."",""kg""]","","","","",""
"","2","Other:","","","","","",""
"6210.20.70.00","3","Having an outer surface impregnated, coated, covered, or laminated with rubber or plastics material which completely obscures the underlying fabric","[""doz."",""kg""]","3.3%","Free (AU,BH, CL,CO,E,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","37.5%","",""
"6210.20.90","3","Other","","6.2%","Free (AU,BH, CL,CO,E*,IL,JO, KR,MA,OM, P,PA,PE,S,SG)","37.5%","",""
"","4","Overcoats, carcoats, capes, cloaks and similar garments:","","","","","",""
"6210.20.90.10","5","Of linen (834)","[""doz."",""kg""]","","","","",""
"6210.20.90.20","5","Other (334)","[""doz."",""kg""]","","","","",""
"","4","Anoraks (including ski-jackets), wind breakers and similar articles:","","","","","",""
"","5","Recreational performance outerwear:","","","","","",""
"6210.20.90.30","6","Having a fiber content of 70 percent or more by weight of silk or silk waste (734)","[""doz."",""kg""]","","","","",""
"6210.20.90.39","6","Other (334)","[""doz."",""kg""]","","","","",""
"","5","Other:","","","","","",""
"6210.20.90.40","6","Having a fiber content of 70 percent or more by weight of silk or silk waste (734)","[""doz."",""kg""]","","","","",""
"6210.20.90.49","6","Other (334)","[""doz."",""kg""]","","","","",""
"6210.30","1","Other garments, of the type described in heading 6202:","","","","","",""
"","2","Of man-made fibers:","","","","","",""
"6210.30.30.00","3","Having an outer surface impregnated, coated, covered, or laminated with rubber or plastics material which completely obscure the underlying fabric","[""doz."",""kg""]","3.8%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","65%","",""
"6210.30.50","3","Other","","7.1%","Free (AU,BH, CL,CO,IL,JO,KR, MA,OM,P, PA,PE,S,SG)","65%","",""
"6210.30.50.10","4","Overcoats, carcoats, capes, cloaks and similar garments (635)","[""doz."",""kg""]","","","","",""
"","4","Anoraks (including ski-jackets), wind breakers and similar articles:","","","","","",""
"6210.30.50.20","5","Recreational performance outerwear (635)","[""doz."",""kg""]","","","","",""
